STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
722;2023101715;10;3.5;130;eor
722;2023101716;10;3.0;130;eor
722;2023101717;10;4.2;130;eor
722;2023101718;10;6.9;140;eor
722;2023101719;10;8.3;150;eor
722;2023101720;10;8.2;150;eor
722;2023101721;10;7.6;170;eor
722;2023101722;10;7.3;180;eor
722;2023101723;10;7.3;180;eor
722;2023101800;10;7.1;170;eor
722;2023101801;10;7.8;170;eor
722;2023101802;10;8.4;170;eor
722;2023101803;10;8.6;160;eor
722;2023101804;10;8.4;160;eor
722;2023101805;10;9.5;160;eor
722;2023101806;10;9.8;170;eor
722;2023101807;10;9.6;170;eor
722;2023101808;10;10.2;150;eor
722;2023101809;10;10.8;170;eor
722;2023101810;10;10.4;170;eor
722;2023101811;10;10.6;170;eor
722;2023101812;10;10.7;170;eor
722;2023101813;10;10.4;160;eor
722;2023101814;10;10.1;160;eor
722;2023101815;10;10.1;160;eor
722;2023101816;10;11.9;150;eor
722;2023101817;10;13.2;150;eor
722;2023101818;10;14.0;150;eor
722;2023101819;10;14.7;160;eor
722;2023101820;10;14.7;170;eor
722;2023101821;10;14.9;170;eor
722;2023101822;10;14.3;170;eor
722;2023101823;10;14.3;180;eor
722;2023101900;10;12.1;170;eor
722;2023101901;10;11.8;170;eor
722;2023101902;10;13.0;180;eor
722;2023101903;10;11.0;180;eor
722;2023101904;10;11.5;200;eor
722;2023101905;10;13.2;210;eor
722;2023101906;10;13.7;230;eor
722;2023101907;10;13.0;240;eor
722;2023101908;10;12.8;250;eor
722;2023101909;10;11.6;250;eor
722;2023101910;10;10.2;250;eor
722;2023101911;10;7.8;250;eor
722;2023101912;10;5.3;240;eor
722;2023101913;10;6.4;240;eor
722;2023101914;10;5.7;230;eor
722;2023101915;10;6.2;240;eor
722;2023101916;10;6.3;230;eor
722;2023101917;10;7.7;220;eor
722;2023101918;10;8.3;210;eor
722;2023101919;10;6.4;200;eor
722;2023101920;10;5.6;200;eor
722;2023101921;10;5.5;200;eor
722;2023101922;10;4.8;190;eor
722;2023101923;10;4.5;180;eor
722;2023102000;10;4.8;170;eor
722;2023102001;10;7.1;150;eor
722;2023102002;10;8.1;140;eor
722;2023102003;10;9.0;140;eor
722;2023102004;10;10.1;140;eor
722;2023102005;10;10.7;140;eor
722;2023102006;10;11.2;130;eor
722;2023102007;10;11.0;130;eor
722;2023102008;10;11.8;120;eor
722;2023102009;10;13.2;110;eor
722;2023102010;10;13.1;110;eor
722;2023102011;10;11.2;120;eor
722;2023102012;10;10.5;110;eor
722;2023102013;10;9.5;100;eor
722;2023102014;10;11.0;110;eor
722;2023102015;10;13.9;130;eor
722;2023102016;10;12.2;150;eor
722;2023102017;10;10.9;170;eor
722;2023102018;10;13.2;180;eor
722;2023102019;10;14.5;200;eor
722;2023102020;10;16.4;210;eor
722;2023102021;10;14.5;220;eor
722;2023102022;10;14.7;220;eor
722;2023102023;10;15.0;220;eor
722;2023102100;10;14.4;220;eor
722;2023102101;10;13.9;210;eor
722;2023102102;10;13.7;210;eor
722;2023102103;10;11.3;190;eor
722;2023102104;10;12.4;190;eor
722;2023102105;10;15.4;190;eor
722;2023102106;10;15.1;190;eor
722;2023102107;10;15.2;200;eor
722;2023102108;10;15.6;220;eor
722;2023102109;10;21.0;240;eor
722;2023102110;10;19.4;240;eor
722;2023102111;10;16.8;230;eor
722;2023102112;10;15.9;220;eor
722;2023102113;10;15.3;220;eor
722;2023102114;10;14.3;220;eor
722;2023102115;10;12.8;210;eor
722;2023102116;10;13.3;210;eor
722;2023102117;10;13.9;200;eor
722;2023102118;10;15.6;210;eor
722;2023102119;10;15.9;210;eor
722;2023102120;10;15.9;210;eor
722;2023102121;10;15.6;210;eor
722;2023102122;10;16.0;210;eor
722;2023102123;10;16.0;210;eor
722;2023102200;10;15.9;210;eor
722;2023102201;10;16.5;210;eor
722;2023102202;10;17.1;210;eor
722;2023102203;10;16.4;210;eor
722;2023102204;10;16.4;220;eor
722;2023102205;10;17.0;220;eor
722;2023102206;10;18.2;220;eor
722;2023102207;10;18.8;230;eor
722;2023102208;10;18.1;230;eor
722;2023102209;10;19.8;230;eor
722;2023102210;10;16.8;230;eor
722;2023102211;10;14.6;230;eor
722;2023102212;10;13.1;230;eor
722;2023102213;10;14.3;230;eor
722;2023102214;10;11.8;230;eor
722;2023102215;10;10.8;230;eor
722;2023102216;10;9.7;240;eor
722;2023102217;10;9.7;230;eor
722;2023102218;10;10.6;230;eor
722;2023102219;10;11.4;240;eor
722;2023102220;10;10.7;240;eor
722;2023102221;10;11.6;240;eor
722;2023102222;10;11.3;250;eor
722;2023102223;10;10.8;260;eor
722;2023102300;10;9.9;260;eor
722;2023102301;10;8.6;260;eor
722;2023102302;10;8.0;250;eor
722;2023102303;10;7.6;250;eor
722;2023102304;10;8.0;250;eor
722;2023102305;10;8.4;240;eor
722;2023102306;10;7.5;240;eor
722;2023102307;10;6.5;240;eor
722;2023102308;10;5.2;240;eor
722;2023102309;10;4.8;230;eor
722;2023102310;10;2.7;220;eor
722;2023102311;10;3.8;190;eor
722;2023102312;10;3.7;190;eor
722;2023102313;10;4.1;180;eor
722;2023102314;10;4.0;180;eor
722;2023102315;10;4.2;180;eor
722;2023102316;10;4.7;170;eor
722;2023102317;10;7.2;170;eor
722;2023102318;10;7.5;150;eor
722;2023102319;10;8.5;150;eor
722;2023102320;10;10.3;150;eor
722;2023102321;10;11.8;160;eor
722;2023102322;10;12.2;160;eor
722;2023102323;10;10.5;170;eor
722;2023102400;10;12.6;180;eor
722;2023102401;10;15.6;190;eor
722;2023102402;10;15.0;180;eor
722;2023102403;10;14.7;190;eor
722;2023102404;10;13.1;200;eor
722;2023102405;10;13.3;200;eor
722;2023102406;10;11.5;210;eor
722;2023102407;10;11.4;210;eor
722;2023102408;10;11.0;220;eor
722;2023102409;10;10.4;220;eor
722;2023102410;10;11.7;230;eor
722;2023102411;10;11.7;230;eor
722;2023102412;10;10.5;220;eor
722;2023102413;10;8.9;210;eor
722;2023102414;10;9.3;210;eor
722;2023102415;10;10.1;210;eor
722;2023102416;10;10.9;220;eor
722;2023102417;10;10.0;220;eor
722;2023102418;10;9.8;220;eor
722;2023102419;10;9.9;230;eor
722;2023102420;10;10.3;250;eor
722;2023102421;10;8.6;270;eor
722;2023102422;10;7.9;260;eor
722;2023102423;10;8.3;270;eor
722;2023102500;10;8.3;270;eor
722;2023102501;10;8.2;260;eor
722;2023102502;10;9.1;250;eor
722;2023102503;10;9.4;250;eor
722;2023102504;10;10.2;250;eor
722;2023102505;10;10.2;240;eor
722;2023102506;10;10.2;230;eor
722;2023102507;10;9.9;230;eor
722;2023102508;10;8.4;230;eor
722;2023102509;10;8.5;220;eor
722;2023102510;10;6.0;200;eor
722;2023102511;10;4.8;190;eor
722;2023102512;10;6.7;180;eor
722;2023102513;10;8.0;170;eor
722;2023102514;10;9.6;170;eor
722;2023102515;10;10.8;170;eor
722;2023102516;10;11.4;160;eor
722;2023102517;10;11.5;150;eor
722;2023102518;10;11.1;150;eor
722;2023102519;10;10.8;150;eor
722;2023102520;10;9.0;170;eor
722;2023102521;10;7.9;180;eor
722;2023102522;10;7.2;190;eor
722;2023102523;10;8.1;220;eor
722;2023102600;10;7.9;230;eor
722;2023102601;10;7.8;230;eor
722;2023102602;10;9.6;250;eor
722;2023102603;10;9.5;250;eor
722;2023102604;10;10.8;250;eor
722;2023102605;10;10.8;250;eor
722;2023102606;10;11.6;260;eor
722;2023102607;10;12.3;250;eor
722;2023102608;10;10.5;250;eor
722;2023102609;10;9.4;250;eor
722;2023102610;10;8.6;250;eor
722;2023102611;10;7.6;260;eor
722;2023102612;10;8.9;250;eor
722;2023102613;10;9.0;250;eor
722;2023102614;10;9.0;250;eor
722;2023102615;10;8.8;250;eor
722;2023102616;10;6.7;250;eor
722;2023102617;10;6.9;250;eor
722;2023102618;10;5.8;240;eor
722;2023102619;10;6.3;240;eor
722;2023102620;10;5.6;250;eor
722;2023102621;10;5.0;240;eor
722;2023102622;10;4.7;220;eor
722;2023102623;10;4.4;250;eor
722;2023102700;10;1.6;320;eor
722;2023102701;10;1.7;130;eor
722;2023102702;10;3.5;130;eor
722;2023102703;10;4.6;140;eor
722;2023102704;10;4.3;150;eor
722;2023102705;10;3.5;130;eor
722;2023102706;10;3.1;160;eor
722;2023102707;10;4.1;190;eor
722;2023102708;10;4.1;190;eor
722;2023102709;10;5.1;200;eor
722;2023102710;10;4.6;190;eor
722;2023102711;10;5.0;220;eor
722;2023102712;10;5.3;230;eor
722;2023102713;10;7.4;240;eor
722;2023102714;10;8.5;240;eor
722;2023102715;10;7.9;240;eor
722;2023102716;10;9.7;230;eor
722;2023102717;10;10.4;230;eor
722;2023102718;10;14.9;240;eor
722;2023102719;10;13.7;250;eor
722;2023102720;10;15.1;240;eor
722;2023102721;10;15.8;250;eor
722;2023102722;10;15.9;250;eor
722;2023102723;10;13.4;260;eor
722;2023102800;10;13.6;250;eor
722;2023102801;10;13.8;250;eor
722;2023102802;10;12.5;250;eor
722;2023102803;10;11.9;260;eor
722;2023102804;10;11.6;260;eor
722;2023102805;10;10.4;240;eor
722;2023102806;10;9.3;230;eor
722;2023102807;10;8.0;230;eor
722;2023102808;10;9.1;230;eor
722;2023102809;10;11.0;230;eor
722;2023102810;10;12.6;240;eor
722;2023102811;10;14.5;230;eor
722;2023102812;10;14.5;230;eor
722;2023102813;10;14.2;230;eor
722;2023102814;10;13.5;220;eor
722;2023102815;10;15.1;230;eor
722;2023102816;10;13.1;230;eor
722;2023102817;10;13.3;230;eor
722;2023102818;10;12.8;220;eor
722;2023102819;10;13.0;220;eor
722;2023102820;10;12.8;210;eor
722;2023102821;10;14.0;220;eor
722;2023102822;10;14.9;210;eor
722;2023102823;10;15.0;210;eor
722;2023102900;10;14.1;210;eor
722;2023102901;10;15.5;210;eor
722;2023102902;10;18.1;210;eor
722;2023102903;10;20.2;210;eor
722;2023102904;10;21.9;210;eor
722;2023102905;10;23.8;210;eor
722;2023102906;10;24.3;210;eor
722;2023102907;10;30.3;210;eor
722;2023102908;10;27.0;210;eor
722;2023102909;10;26.8;220;eor
722;2023102910;10;25.2;210;eor
722;2023102911;10;24.6;210;eor
722;2023102912;10;23.8;220;eor
722;2023102913;10;23.3;210;eor
722;2023102914;10;22.1;210;eor
722;2023102915;10;21.0;220;eor
722;2023102916;10;19.5;210;eor
722;2023102917;10;18.2;210;eor
722;2023102918;10;19.6;210;eor
722;2023102919;10;21.7;220;eor
722;2023102920;10;20.8;220;eor
722;2023102921;10;21.0;230;eor
722;2023102922;10;22.3;230;eor
722;2023102923;10;21.6;230;eor
722;2023103000;10;20.0;230;eor
722;2023103001;10;17.7;230;eor
722;2023103002;10;19.0;230;eor
722;2023103003;10;18.9;230;eor
722;2023103004;10;18.2;230;eor
722;2023103005;10;18.1;230;eor
722;2023103006;10;19.7;230;eor
722;2023103007;10;19.3;220;eor
722;2023103008;10;19.5;230;eor
722;2023103009;10;19.3;220;eor
722;2023103010;10;18.6;220;eor
722;2023103011;10;17.5;220;eor
722;2023103012;10;16.6;210;eor
722;2023103013;10;15.1;210;eor
722;2023103014;10;15.4;210;eor
722;2023103015;10;12.2;210;eor
722;2023103016;10;12.9;200;eor
722;2023103017;10;11.8;200;eor
722;2023103018;10;10.9;190;eor
722;2023103019;10;10.1;190;eor
722;2023103020;10;10.4;200;eor
722;2023103021;10;11.8;210;eor
722;2023103022;10;13.4;210;eor
722;2023103023;10;12.2;210;eor
722;2023103100;10;10.9;220;eor
722;2023103101;10;11.5;210;eor
722;2023103102;10;14.6;220;eor
722;2023103103;10;13.8;240;eor
722;2023103104;10;17.3;240;eor
722;2023103105;10;18.1;250;eor
722;2023103106;10;20.1;250;eor
722;2023103107;10;18.6;250;eor
722;2023103108;10;18.9;250;eor
722;2023103109;10;18.5;240;eor
722;2023103110;10;17.7;250;eor
722;2023103111;10;18.7;260;eor
722;2023103112;10;20.4;260;eor
722;2023103113;10;17.2;260;eor
722;2023103114;10;17.6;260;eor
722;2023103115;10;16.0;270;eor
722;2023103116;10;15.0;270;eor
722;2023103117;10;14.9;260;eor
722;2023103118;10;14.8;260;eor
722;2023103119;10;13.3;260;eor
722;2023103120;10;14.3;250;eor
722;2023103121;10;13.9;250;eor
722;2023103122;10;13.2;250;eor
722;2023103123;10;13.2;240;eor
722;2023110100;10;13.1;250;eor
722;2023110101;10;12.7;250;eor
722;2023110102;10;12.1;250;eor
722;2023110103;10;13.2;240;eor
722;2023110104;10;11.4;240;eor
722;2023110105;10;10.7;230;eor
722;2023110106;10;11.3;220;eor
722;2023110107;10;13.9;220;eor
722;2023110108;10;13.9;220;eor
722;2023110109;10;14.4;210;eor
722;2023110110;10;14.1;220;eor
722;2023110111;10;15.1;220;eor
722;2023110112;10;14.8;220;eor
722;2023110113;10;15.8;220;eor
722;2023110114;10;15.0;220;eor
722;2023110115;10;14.6;210;eor
722;2023110116;10;15.2;200;eor
722;2023110117;10;16.2;200;eor
722;2023110118;10;17.3;200;eor
722;2023110119;10;16.2;200;eor
722;2023110120;10;16.0;200;eor
722;2023110121;10;17.0;200;eor
722;2023110122;10;17.9;200;eor
722;2023110123;10;17.4;210;eor
722;2023110200;10;18.1;220;eor
722;2023110201;10;16.7;210;eor
722;2023110202;10;18.1;200;eor
722;2023110203;10;17.9;200;eor
722;2023110204;10;16.4;200;eor
722;2023110205;10;18.5;190;eor
722;2023110206;10;20.1;190;eor
722;2023110207;10;20.1;180;eor
722;2023110208;10;22.9;180;eor
722;2023110209;10;28.8;190;eor
722;2023110210;10;28.5;190;eor
722;2023110211;10;28.5;180;eor
722;2023110212;10;28.5;190;eor
722;2023110213;10;26.4;200;eor
722;2023110214;10;24.7;200;eor
722;2023110215;10;22.4;200;eor
722;2023110216;10;21.3;200;eor
722;2023110217;10;22.0;200;eor
722;2023110218;10;19.8;200;eor
722;2023110219;10;20.3;200;eor
722;2023110220;10;20.5;210;eor
722;2023110221;10;19.9;200;eor
722;2023110222;10;19.7;210;eor
722;2023110223;10;18.9;200;eor
722;2023110300;10;19.4;210;eor
722;2023110301;10;18.8;210;eor
722;2023110302;10;19.3;210;eor
722;2023110303;10;21.6;210;eor
722;2023110304;10;20.5;210;eor
722;2023110305;10;21.0;210;eor
722;2023110306;10;19.6;220;eor
722;2023110307;10;18.5;220;eor
722;2023110308;10;18.6;230;eor
722;2023110309;10;16.4;230;eor
722;2023110310;10;16.1;230;eor
722;2023110311;10;14.4;230;eor
722;2023110312;10;13.8;240;eor
722;2023110313;10;16.7;240;eor
722;2023110314;10;14.0;240;eor
722;2023110315;10;14.6;240;eor
722;2023110316;10;14.0;250;eor
722;2023110317;10;15.2;250;eor
722;2023110318;10;16.1;250;eor
722;2023110319;10;16.1;250;eor
722;2023110320;10;15.7;250;eor
722;2023110321;10;15.1;240;eor
722;2023110322;10;15.5;240;eor
722;2023110323;10;15.9;240;eor
722;2023110400;10;17.0;230;eor
722;2023110401;10;18.0;230;eor
722;2023110402;10;19.1;230;eor
722;2023110403;10;19.9;220;eor
722;2023110404;10;20.6;220;eor
722;2023110405;10;21.6;220;eor
722;2023110406;10;20.6;220;eor
722;2023110407;10;19.6;220;eor
722;2023110408;10;18.6;210;eor
722;2023110409;10;18.9;210;eor
722;2023110410;10;16.8;210;eor
722;2023110411;10;16.9;200;eor
722;2023110412;10;17.4;200;eor
722;2023110413;10;19.2;200;eor
722;2023110414;10;17.5;190;eor
722;2023110415;10;18.1;180;eor
722;2023110416;10;17.4;180;eor
722;2023110417;10;18.2;170;eor
722;2023110418;10;22.3;180;eor
722;2023110419;10;21.3;190;eor
722;2023110420;10;19.3;190;eor
722;2023110421;10;18.4;210;eor
722;2023110422;10;20.7;210;eor
722;2023110423;10;21.7;210;eor
722;2023110500;10;18.8;210;eor
722;2023110501;10;19.2;210;eor
722;2023110502;10;18.8;220;eor
722;2023110503;10;18.2;220;eor
722;2023110504;10;18.2;210;eor
722;2023110505;10;17.0;200;eor
722;2023110506;10;17.9;200;eor
722;2023110507;10;18.5;200;eor
722;2023110508;10;16.9;210;eor
722;2023110509;10;16.2;210;eor
722;2023110510;10;17.8;220;eor
722;2023110511;10;18.0;220;eor
722;2023110512;10;16.9;220;eor
722;2023110513;10;16.3;230;eor
722;2023110514;10;17.3;240;eor
722;2023110515;10;18.2;240;eor
722;2023110516;10;21.3;240;eor
722;2023110517;10;22.8;250;eor
722;2023110518;10;21.8;250;eor
722;2023110519;10;21.9;250;eor
722;2023110520;10;23.6;260;eor
722;2023110521;10;23.3;250;eor
722;2023110522;10;24.0;250;eor
722;2023110523;10;22.3;250;eor
722;2023110600;10;20.9;250;eor
722;2023110601;10;21.6;240;eor
722;2023110602;10;22.3;240;eor
722;2023110603;10;22.1;240;eor
722;2023110604;10;21.6;240;eor
722;2023110605;10;20.8;240;eor
722;2023110606;10;20.3;240;eor
722;2023110607;10;18.1;240;eor
722;2023110608;10;19.1;250;eor
722;2023110609;10;20.4;240;eor
722;2023110610;10;20.7;240;eor
722;2023110611;10;20.4;240;eor
722;2023110612;10;20.4;240;eor
722;2023110613;10;19.6;230;eor
722;2023110614;10;17.5;230;eor
722;2023110615;10;17.6;220;eor
722;2023110616;10;17.2;220;eor
722;2023110617;10;16.7;230;eor
722;2023110618;10;16.2;230;eor
722;2023110619;10;15.9;230;eor
722;2023110620;10;18.4;230;eor
722;2023110621;10;18.6;240;eor
722;2023110622;10;18.6;240;eor
722;2023110623;10;18.8;240;eor
722;2023110700;10;17.1;240;eor
722;2023110701;10;19.2;240;eor
722;2023110702;10;17.6;240;eor
722;2023110703;10;17.0;230;eor
722;2023110704;10;17.3;230;eor
722;2023110705;10;17.4;230;eor
722;2023110706;10;17.2;230;eor
722;2023110707;10;16.1;230;eor
722;2023110708;10;18.1;230;eor
722;2023110709;10;18.7;220;eor
722;2023110710;10;17.7;220;eor
722;2023110711;10;18.0;220;eor
722;2023110712;10;17.1;230;eor
722;2023110713;10;14.1;230;eor
722;2023110714;10;13.5;230;eor
722;2023110715;10;13.3;230;eor
722;2023110716;10;13.9;230;eor
722;2023110717;10;12.9;240;eor
722;2023110718;10;12.1;240;eor
722;2023110719;10;13.3;240;eor
722;2023110720;10;13.8;240;eor
722;2023110721;10;13.7;240;eor
722;2023110722;10;15.2;240;eor
722;2023110723;10;17.0;240;eor
722;2023110800;10;17.4;240;eor
722;2023110801;10;17.0;240;eor
722;2023110802;10;17.1;240;eor
722;2023110803;10;16.8;240;eor
722;2023110804;10;16.5;240;eor
722;2023110805;10;15.9;240;eor
722;2023110806;10;17.4;240;eor
722;2023110807;10;16.7;240;eor
722;2023110808;10;16.0;240;eor
722;2023110809;10;16.9;250;eor
722;2023110810;10;15.3;250;eor
722;2023110811;10;17.0;240;eor
722;2023110812;10;16.5;240;eor
722;2023110813;10;17.1;240;eor
722;2023110814;10;16.5;230;eor
722;2023110815;10;16.4;230;eor
722;2023110816;10;17.0;220;eor
722;2023110817;10;18.0;220;eor
722;2023110818;10;18.8;220;eor
722;2023110819;10;19.5;220;eor
722;2023110820;10;19.5;220;eor
722;2023110821;10;19.2;220;eor
722;2023110822;10;18.3;220;eor
722;2023110823;10;19.5;220;eor
722;2023110900;10;19.8;220;eor
722;2023110901;10;20.5;220;eor
722;2023110902;10;20.3;220;eor
722;2023110903;10;19.2;220;eor
722;2023110904;10;18.5;210;eor
722;2023110905;10;18.8;210;eor
722;2023110906;10;17.3;220;eor
722;2023110907;10;18.3;210;eor
722;2023110908;10;17.9;210;eor
722;2023110909;10;15.9;210;eor
722;2023110910;10;17.2;220;eor
722;2023110911;10;16.7;220;eor
722;2023110912;10;17.5;220;eor
722;2023110913;10;16.6;220;eor
722;2023110914;10;15.2;220;eor
722;2023110915;10;14.5;220;eor
722;2023110916;10;13.4;210;eor
722;2023110917;10;14.6;220;eor
722;2023110918;10;14.7;220;eor
722;2023110919;10;17.4;220;eor
722;2023110920;10;17.9;220;eor
722;2023110921;10;19.6;220;eor
722;2023110922;10;20.9;220;eor
722;2023110923;10;21.9;210;eor
722;2023111000;10;20.1;210;eor
722;2023111001;10;19.5;220;eor
722;2023111002;10;18.9;230;eor
722;2023111003;10;18.0;230;eor
722;2023111004;10;18.7;230;eor
722;2023111005;10;19.1;220;eor
722;2023111006;10;19.7;220;eor
722;2023111007;10;18.8;230;eor
722;2023111008;10;16.8;220;eor
722;2023111009;10;15.9;220;eor
722;2023111010;10;15.4;220;eor
722;2023111011;10;14.3;220;eor
722;2023111012;10;14.1;230;eor
722;2023111013;10;14.8;220;eor
722;2023111014;10;14.8;220;eor
722;2023111015;10;15.5;220;eor
722;2023111016;10;15.1;220;eor
722;2023111017;10;12.8;210;eor
722;2023111018;10;12.5;210;eor
722;2023111019;10;12.3;210;eor
722;2023111020;10;12.5;220;eor
722;2023111021;10;13.4;210;eor
722;2023111022;10;15.6;210;eor
722;2023111023;10;15.7;220;eor
722;2023111100;10;12.6;220;eor
722;2023111101;10;13.3;220;eor
722;2023111102;10;11.0;220;eor
722;2023111103;10;12.8;210;eor
722;2023111104;10;10.2;210;eor
722;2023111105;10;8.7;200;eor
722;2023111106;10;9.5;210;eor
722;2023111107;10;10.4;250;eor
722;2023111108;10;10.8;300;eor
722;2023111109;10;12.9;270;eor
722;2023111110;10;14.8;280;eor
722;2023111111;10;15.3;270;eor
722;2023111112;10;13.7;270;eor
722;2023111113;10;13.7;270;eor
722;2023111114;10;13.7;260;eor
722;2023111115;10;13.8;250;eor
722;2023111116;10;14.7;250;eor
722;2023111117;10;12.8;250;eor
722;2023111118;10;12.5;250;eor
722;2023111119;10;12.8;260;eor
722;2023111120;10;14.1;260;eor
722;2023111121;10;13.6;260;eor
722;2023111122;10;14.4;260;eor
722;2023111123;10;13.8;270;eor
722;2023111200;10;12.6;270;eor
722;2023111201;10;12.2;260;eor
722;2023111202;10;11.6;260;eor
722;2023111203;10;13.2;260;eor
722;2023111204;10;12.3;260;eor
722;2023111205;10;12.5;260;eor
722;2023111206;10;11.2;260;eor
722;2023111207;10;11.0;250;eor
722;2023111208;10;10.4;250;eor
722;2023111209;10;10.6;250;eor
722;2023111210;10;10.0;250;eor
722;2023111211;10;9.8;250;eor
722;2023111212;10;9.0;240;eor
722;2023111213;10;8.8;230;eor
722;2023111214;10;7.5;230;eor
722;2023111215;10;8.0;230;eor
722;2023111216;10;7.4;240;eor
722;2023111217;10;8.2;240;eor
722;2023111218;10;6.5;240;eor
722;2023111219;10;4.0;230;eor
722;2023111220;10;4.6;260;eor
722;2023111221;10;5.8;260;eor
722;2023111222;10;5.4;280;eor
722;2023111223;10;5.6;250;eor
722;2023111300;10;4.9;250;eor
722;2023111301;10;6.3;230;eor
722;2023111302;10;5.2;220;eor
722;2023111303;10;5.3;210;eor
722;2023111304;10;4.6;200;eor
722;2023111305;10;6.0;210;eor
722;2023111306;10;8.0;200;eor
722;2023111307;10;9.1;200;eor
722;2023111308;10;9.3;200;eor
722;2023111309;10;10.2;200;eor
722;2023111310;10;11.1;210;eor
722;2023111311;10;12.6;210;eor
722;2023111312;10;13.4;220;eor
722;2023111313;10;16.1;220;eor
722;2023111314;10;18.4;210;eor
722;2023111315;10;18.9;220;eor
722;2023111316;10;19.8;220;eor
722;2023111317;10;20.1;230;eor
722;2023111318;10;21.1;230;eor
722;2023111319;10;24.8;260;eor
722;2023111320;10;21.5;260;eor
722;2023111321;10;20.6;260;eor
722;2023111322;10;19.9;260;eor
722;2023111323;10;20.5;260;eor
722;2023111400;10;20.9;260;eor
722;2023111401;10;18.8;250;eor
722;2023111402;10;19.9;250;eor
722;2023111403;10;22.4;240;eor
722;2023111404;10;21.7;240;eor
722;2023111405;10;21.4;250;eor
722;2023111406;10;21.4;250;eor
722;2023111407;10;22.5;250;eor
722;2023111408;10;21.3;250;eor
722;2023111409;10;21.3;250;eor
722;2023111410;10;21.4;250;eor
722;2023111411;10;21.5;250;eor
722;2023111412;10;20.1;250;eor
722;2023111413;10;20.2;240;eor
722;2023111414;10;21.1;250;eor
722;2023111415;10;20.6;240;eor
722;2023111416;10;19.5;250;eor
722;2023111417;10;20.0;250;eor
722;2023111418;10;18.9;250;eor
722;2023111419;10;16.8;240;eor
722;2023111420;10;14.5;250;eor
722;2023111421;10;12.8;250;eor
722;2023111422;10;14.1;250;eor
722;2023111423;10;13.6;270;eor
722;2023111500;10;12.5;280;eor
722;2023111501;10;13.6;280;eor
722;2023111502;10;16.1;280;eor
722;2023111503;10;16.0;280;eor
722;2023111504;10;17.1;280;eor
722;2023111505;10;15.8;280;eor
722;2023111506;10;15.8;280;eor
722;2023111507;10;14.1;290;eor
722;2023111508;10;13.4;280;eor
